PERSONAL.CARE,EATING.AND.DRINKING,OTHER
137,0.277777777777778,0.0138888888888889,0.708333333333333
138,0.4375,0.0625,0.5
139,0.458333333333333,0.0590277777777778,0.482638888888889
140,0.291666666666667,0.0118055555555556,0.696527777777778
141,0.479166666666667,0.0416666666666667,0.479166666666667
142,0.517361111111111,0.0625,0.420138888888889
143,0.395833333333333,0.0381944444444444,0.565972222222222
144,0.298611111111111,0.0451388888888889,0.65625
145,0.3125,0.0416666666666667,0.645833333333333
146,0.364583333333333,0.0743055555555556,0.561111111111111
147,0.416666666666667,0.03125,0.552083333333333
148,0.395833333333333,0.0451388888888889,0.559027777777778
149,0.616666666666667,0.0659722222222222,0.317361111111111
150,0.336805555555556,0.03125,0.631944444444444
151,0.374305555555556,0.0194444444444444,0.60625
152,0.5,0.00347222222222222,0.496527777777778
153,0.413194444444444,0.0347222222222222,0.552083333333333
154,0.368055555555556,0.0277777777777778,0.604166666666667
155,0.364583333333333,0.0208333333333333,0.614583333333333
156,0.284722222222222,0.0368055555555556,0.678472222222222
157,0.40625,0.0729166666666667,0.520833333333333
158,0.479166666666667,0.03125,0.489583333333333
159,0.28125,0.131944444444444,0.586805555555556
160,0.427083333333333,0.0104166666666667,0.5625
161,0.354166666666667,0.0416666666666667,0.604166666666667
162,0.375,0.0208333333333333,0.604166666666667
163,0.354166666666667,0.104166666666667,0.541666666666667
164,0.427083333333333,0.03125,0.541666666666667
165,0.309027777777778,0.0659722222222222,0.625
166,0.498611111111111,0.0451388888888889,0.45625
167,0.416666666666667,0.0659722222222222,0.517361111111111
168,0.319444444444444,0.114583333333333,0.565972222222222
169,0.416666666666667,0.0520833333333333,0.53125
170,0.315972222222222,0.03125,0.652777777777778
171,0.381944444444444,0.0833333333333333,0.534722222222222
172,0.380555555555556,0.0694444444444444,0.55
173,0.333333333333333,0.0416666666666667,0.625
174,0.46875,0.09375,0.4375
175,0.364583333333333,0.03125,0.604166666666667
176,0.295138888888889,0.0125,0.692361111111111
177,0.375,0.0625,0.5625
178,0.340277777777778,0.0236111111111111,0.636111111111111
179,0.267361111111111,0.1875,0.545138888888889
180,0.246527777777778,0.0555555555555556,0.697916666666667
181,0.340277777777778,0.0625,0.597222222222222
182,0.305555555555556,0.0520833333333333,0.642361111111111
183,0.381944444444444,0.0625,0.555555555555556
184,0.345833333333333,0.0534722222222222,0.600694444444444
185,0.46875,0.0347222222222222,0.496527777777778
186,0.274305555555556,0.0208333333333333,0.704861111111111
187,0.315972222222222,0.0625,0.621527777777778
188,0.333333333333333,0.28125,0.385416666666667
189,0.458333333333333,0.0833333333333333,0.458333333333333
190,0.4125,0.0486111111111111,0.538888888888889
191,0.454861111111111,0.0555555555555556,0.489583333333333
192,0.34375,0.104166666666667,0.552083333333333
193,0.364583333333333,0.0625,0.572916666666667
194,0.416666666666667,0.0416666666666667,0.541666666666667
195,0.534027777777778,0.09375,0.372222222222222
196,0.3125,0.03125,0.65625
197,0.333333333333333,0.0138888888888889,0.652777777777778
198,0.395833333333333,0.0208333333333333,0.583333333333333
199,0.3125,0.104166666666667,0.583333333333333
200,0.479166666666667,0.0694444444444444,0.451388888888889
201,0.399305555555556,0.0138888888888889,0.586805555555556
202,0.506944444444444,0.0625,0.430555555555556
203,0.375,0.00694444444444444,0.618055555555556
204,0.427083333333333,0.0555555555555556,0.517361111111111
205,0.489583333333333,0.0347222222222222,0.475694444444444
206,0.604166666666667,0.208333333333333,0.1875
207,0.21875,0.0756944444444444,0.705555555555555
208,0.368055555555556,0.0208333333333333,0.611111111111111
209,0.447916666666667,0.0416666666666667,0.510416666666667
210,0.25,0.0416666666666667,0.708333333333333
211,0.5,0.03125,0.46875
212,0.365972222222222,0.0347222222222222,0.599305555555556
213,0.236111111111111,0.0208333333333333,0.743055555555556
214,0.375,0.0625,0.5625
215,0.336805555555556,0.0277777777777778,0.635416666666667
216,0.220833333333333,0.0347222222222222,0.744444444444444
217,0.309027777777778,0.0416666666666667,0.649305555555556
218,0.5,0.0416666666666667,0.458333333333333
219,0.3125,0.0416666666666667,0.645833333333333
220,0.444444444444444,0.0138888888888889,0.541666666666667
221,0.430555555555556,0.0243055555555556,0.545138888888889
222,0.4375,0.0520833333333333,0.510416666666667
223,0.354166666666667,0.0451388888888889,0.600694444444444
224,0.583333333333333,0.0104166666666667,0.40625
225,0.35625,0.0451388888888889,0.598611111111111
226,0.524305555555556,0.0381944444444444,0.4375
227,0.40625,0.0694444444444444,0.524305555555556
228,0.259722222222222,0.0215277777777778,0.71875
229,0.364583333333333,0.0590277777777778,0.576388888888889
230,0.517361111111111,0.0729166666666667,0.409722222222222
231,0.3125,0.0625,0.625
232,0.461805555555556,0.0208333333333333,0.517361111111111
233,0.53125,0.0277777777777778,0.440972222222222
234,0.3625,0.0451388888888889,0.592361111111111
235,0.46875,0.102083333333333,0.429166666666667
236,0.464583333333333,0.0555555555555556,0.479861111111111
237,0.340277777777778,0.0138888888888889,0.645833333333333
238,0.385416666666667,0.0104166666666667,0.604166666666667
239,0.361111111111111,0.0416666666666667,0.597222222222222
240,0.447916666666667,0.03125,0.520833333333333
241,0.4375,0.0208333333333333,0.541666666666667
242,0.361111111111111,0.0208333333333333,0.618055555555556
243,0.354166666666667,0.0138888888888889,0.631944444444444
244,0.464583333333333,0.0416666666666667,0.49375
245,0.3875,0.0555555555555556,0.556944444444444
246,0.416666666666667,0.0416666666666667,0.541666666666667
247,0.392361111111111,0.0138888888888889,0.59375
248,0.270833333333333,0.0555555555555556,0.673611111111111
249,0.444444444444444,0.0590277777777778,0.496527777777778
250,0.368055555555556,0.0416666666666667,0.590277777777778
251,0.434722222222222,0.0555555555555556,0.509722222222222
252,0.527777777777778,0.0763888888888889,0.395833333333333
253,0.416666666666667,0.0104166666666667,0.572916666666667
254,0.451388888888889,0.0208333333333333,0.527777777777778
255,0.479166666666667,0.0208333333333333,0.5
256,0.125,0.0104166666666667,0.864583333333333
257,0.344444444444444,0.0173611111111111,0.638194444444445
258,0.283333333333333,0.00694444444444444,0.709722222222222
259,0.416666666666667,0.0277777777777778,0.555555555555556
260,0.458333333333333,0.0729166666666667,0.46875
261,0.459027777777778,0.0118055555555556,0.529166666666667
262,0.4375,0.00694444444444444,0.555555555555556
263,0.329861111111111,0.03125,0.638888888888889
264,0.5,0.0208333333333333,0.479166666666667
265,0.375,0.0486111111111111,0.576388888888889
266,0.354861111111111,0.075,0.570138888888889
267,0.409722222222222,0.0555555555555556,0.534722222222222
268,0.326388888888889,0.03125,0.642361111111111
269,0.333333333333333,0.0625,0.604166666666667
270,0.472222222222222,0.0229166666666667,0.504861111111111
271,0.302083333333333,0.0277777777777778,0.670138888888889
272,0.350694444444444,0.00694444444444444,0.642361111111111
273,0.395833333333333,0.0208333333333333,0.583333333333333
274,0.375,0.03125,0.59375
275,0.302083333333333,0.0104166666666667,0.6875
276,0.416666666666667,0.0208333333333333,0.5625
277,0.604166666666667,0.0277777777777778,0.368055555555556
278,0.371527777777778,0.0625,0.565972222222222
279,0.413194444444444,0.0520833333333333,0.534722222222222
280,0.361111111111111,0.0972222222222222,0.541666666666667
281,0.401388888888889,0.131944444444444,0.466666666666667
282,0.444444444444444,0.0555555555555556,0.5
283,0.658333333333333,0.0486111111111111,0.293055555555556
284,0.354166666666667,0.03125,0.614583333333333
285,0.340277777777778,0.0625,0.597222222222222
286,0.541666666666667,0.0381944444444444,0.420138888888889
287,0.352777777777778,0.0291666666666667,0.618055555555556
288,0.447916666666667,0.0520833333333333,0.5
289,0.479166666666667,0.0659722222222222,0.454861111111111
290,0.329861111111111,0.03125,0.638888888888889
291,0.302083333333333,0.0208333333333333,0.677083333333333
292,0.465277777777778,0.0486111111111111,0.486111111111111
293,0.46875,0.0347222222222222,0.496527777777778
294,0.334722222222222,0.0145833333333333,0.650694444444444
295,0.625,0.0208333333333333,0.354166666666667
296,0.260416666666667,0.0833333333333333,0.65625
297,0.347222222222222,0.0104166666666667,0.642361111111111
298,0.305555555555556,0.0347222222222222,0.659722222222222
299,0.420138888888889,0.170138888888889,0.409722222222222
300,0.378472222222222,0.111111111111111,0.510416666666667
301,0.340277777777778,0.0347222222222222,0.625
302,0.368055555555556,0.0104166666666667,0.621527777777778
303,0.386111111111111,0.111111111111111,0.502777777777778
304,0.545138888888889,0.0625,0.392361111111111
305,0.348611111111111,0.03125,0.620138888888889
306,0.319444444444444,0.0625,0.618055555555556
307,0.427083333333333,0.0208333333333333,0.552083333333333
308,0.440972222222222,0.09375,0.465277777777778
309,0.451388888888889,0.166666666666667,0.381944444444444
310,0.447916666666667,0.09375,0.458333333333333
311,0.354166666666667,0.0555555555555556,0.590277777777778
312,0.4375,0.0138888888888889,0.548611111111111
313,0.458333333333333,0.0138888888888889,0.527777777777778
314,0.364583333333333,0.0833333333333333,0.552083333333333
315,0.364583333333333,0.0208333333333333,0.614583333333333
316,0.326388888888889,0.0729166666666667,0.600694444444444
317,0.340972222222222,0.0416666666666667,0.617361111111111
318,0.291666666666667,0.0694444444444444,0.638888888888889
319,0.34375,0.0729166666666667,0.583333333333333
320,0.378472222222222,0.0277777777777778,0.59375
321,0.538194444444444,0.0763888888888889,0.385416666666667
322,0.260416666666667,0.0625,0.677083333333333
323,0.333333333333333,0.03125,0.635416666666667
324,0.326388888888889,0.0868055555555556,0.586805555555556
325,0.409722222222222,0.0555555555555556,0.534722222222222
326,0.489583333333333,0.03125,0.479166666666667
327,0.506944444444444,0.0416666666666667,0.451388888888889
328,0.53125,0.0381944444444444,0.430555555555556
329,0.333333333333333,0.0381944444444444,0.628472222222222
330,0.368055555555556,0.0520833333333333,0.579861111111111
331,0.365972222222222,0.03125,0.602777777777778
332,0.375,0.0208333333333333,0.604166666666667
333,0.354166666666667,0.0208333333333333,0.625
334,0.40625,0.0208333333333333,0.572916666666667
335,0.375,0.0347222222222222,0.590277777777778
336,0.645833333333333,0.0208333333333333,0.333333333333333
337,0.454861111111111,0.0520833333333333,0.493055555555556
338,0.352777777777778,0.0381944444444444,0.609027777777778
339,0.404166666666667,0.0138888888888889,0.581944444444444
340,0.41875,0.0520833333333333,0.529166666666667
341,0.493055555555556,0.0208333333333333,0.486111111111111
342,0.375,0.0208333333333333,0.604166666666667
343,0.38125,0.0520833333333333,0.566666666666667
344,0.329861111111111,0.0486111111111111,0.621527777777778
345,0.43125,0.03125,0.5375
346,0.420138888888889,0.00694444444444444,0.572916666666667
347,0.298611111111111,0.0173611111111111,0.684027777777778
348,0.46875,0.0208333333333333,0.510416666666667
349,0.395833333333333,0.0520833333333333,0.552083333333333
350,0.302083333333333,0.0520833333333333,0.645833333333333
351,0.375,0.0277777777777778,0.597222222222222
352,0.34375,0.0208333333333333,0.635416666666667
353,0.274305555555556,0.075,0.650694444444444
354,0.625,0.0347222222222222,0.340277777777778
355,0.34375,0.03125,0.625
356,0.402777777777778,0.0555555555555556,0.541666666666667
357,0.302083333333333,0.0104166666666667,0.6875
358,0.46875,0.0833333333333333,0.447916666666667
359,0.309027777777778,0.0625,0.628472222222222
360,0.391666666666667,0.0451388888888889,0.563194444444444
361,0.385416666666667,0.0590277777777778,0.555555555555556
362,0.416666666666667,0.0138888888888889,0.569444444444444
363,0.21875,0.0520833333333333,0.729166666666667
364,0.246527777777778,0.0486111111111111,0.704861111111111
365,0.277777777777778,0.0520833333333333,0.670138888888889
366,0.357638888888889,0.0520833333333333,0.590277777777778
367,0.4375,0.145833333333333,0.416666666666667
368,0.541666666666667,0.0520833333333333,0.40625
369,0.503472222222222,0.00694444444444444,0.489583333333333
370,0.302083333333333,0.0416666666666667,0.65625
371,0.342361111111111,0.0208333333333333,0.636805555555556
372,0.375,0.0416666666666667,0.583333333333333
373,0.364583333333333,0.0104166666666667,0.625
374,0.354166666666667,0.0451388888888889,0.600694444444444
375,0.404861111111111,0.0208333333333333,0.574305555555556
376,0.354166666666667,0.15625,0.489583333333333
377,0.402777777777778,0.03125,0.565972222222222
378,0.291666666666667,0.00694444444444444,0.701388888888889
379,0.479166666666667,0.0520833333333333,0.46875
380,0.25,0.0625,0.6875
381,0.385416666666667,0.0104166666666667,0.604166666666667
382,0.378472222222222,0.0347222222222222,0.586805555555556
383,0.555555555555556,0.0555555555555556,0.388888888888889
384,0.375,0.0277777777777778,0.597222222222222
385,0.405555555555556,0.152777777777778,0.441666666666667
386,0.322916666666667,0.0520833333333333,0.625
387,0.395833333333333,0.0416666666666667,0.5625
388,0.322916666666667,0.0208333333333333,0.65625
389,0.375,0.0208333333333333,0.604166666666667
390,0.364583333333333,0.0208333333333333,0.614583333333333
391,0.4375,0.0486111111111111,0.513888888888889
392,0.4375,0.03125,0.53125
393,0.447916666666667,0.0104166666666667,0.541666666666667
394,0.461805555555556,0.0138888888888889,0.524305555555556
395,0.440972222222222,0.0208333333333333,0.538194444444444
396,0.3125,0.0104166666666667,0.677083333333333
397,0.402777777777778,0.0208333333333333,0.576388888888889
398,0.479166666666667,0.0208333333333333,0.5
399,0.361111111111111,0.0833333333333333,0.555555555555556
400,0.458333333333333,0.0416666666666667,0.5
401,0.416666666666667,0.104166666666667,0.479166666666667
402,0.354166666666667,0.0416666666666667,0.604166666666667
403,0.416666666666667,0.09375,0.489583333333333
404,0.368055555555556,0.03125,0.600694444444444
405,0.270833333333333,0.0138888888888889,0.715277777777778
406,0.333333333333333,0.03125,0.635416666666667
407,0.345138888888889,0.0104166666666667,0.644444444444444
408,0.291666666666667,0.111111111111111,0.597222222222222
409,0.375,0.0208333333333333,0.604166666666667
410,0.34375,0.0784722222222222,0.577777777777778
411,0.381944444444444,0.0416666666666667,0.576388888888889
412,0.458333333333333,0.0451388888888889,0.496527777777778
413,0.527777777777778,0.0416666666666667,0.430555555555556
414,0.434027777777778,0.114583333333333,0.451388888888889
415,0.354166666666667,0.0625,0.583333333333333
416,0.225694444444444,0.0347222222222222,0.739583333333333
417,0.618055555555556,0.104166666666667,0.277777777777778
418,0.336805555555556,0.0208333333333333,0.642361111111111
419,0.5,0.0625,0.4375
420,0.427083333333333,0.0625,0.510416666666667
421,0.395833333333333,0.0416666666666667,0.5625
422,0.350694444444444,0.0833333333333333,0.565972222222222
423,0.486111111111111,0.0104166666666667,0.503472222222222
424,0.354166666666667,0.0138888888888889,0.631944444444444
425,0.4375,0.0347222222222222,0.527777777777778
426,0.291666666666667,0.0625,0.645833333333333
427,0.5,0.0625,0.4375
428,0.270833333333333,0.0208333333333333,0.708333333333333
429,0.36875,0.0416666666666667,0.589583333333333
430,0.3125,0.0555555555555556,0.631944444444444
431,0.361111111111111,0.0277777777777778,0.611111111111111
432,0.291666666666667,0.0173611111111111,0.690972222222222
433,0.458333333333333,0.0694444444444444,0.472222222222222
434,0.45,0.01875,0.53125
435,0.25,0.0243055555555556,0.725694444444444
436,0.333333333333333,0.0520833333333333,0.614583333333333
437,0.385416666666667,0.114583333333333,0.5
438,0.395833333333333,0.0173611111111111,0.586805555555556
439,0.385416666666667,0.0729166666666667,0.541666666666667
440,0.395833333333333,0.107638888888889,0.496527777777778
441,0.270833333333333,0.142361111111111,0.586805555555556
442,0.5,0.0208333333333333,0.479166666666667
443,0.25,0.0104166666666667,0.739583333333333
444,0.614583333333333,0.0416666666666667,0.34375
445,0.208333333333333,0.0208333333333333,0.770833333333333
446,0.3125,0.0416666666666667,0.645833333333333
447,0.354166666666667,0.0972222222222222,0.548611111111111
448,0.409722222222222,0.0625,0.527777777777778
449,0.416666666666667,0.0451388888888889,0.538194444444444
450,0.222222222222222,0.0277777777777778,0.75
451,0.302083333333333,0.0347222222222222,0.663194444444444
452,0.347222222222222,0.0972222222222222,0.555555555555556
453,0.364583333333333,0.0416666666666667,0.59375
454,0.375,0.0625,0.5625
455,0.520833333333333,0.0138888888888889,0.465277777777778
456,0.3875,0.0520833333333333,0.560416666666667
457,0.4375,0.0208333333333333,0.541666666666667
458,0.354166666666667,0.0208333333333333,0.625
459,0.347222222222222,0.00694444444444444,0.645833333333333
460,0.458333333333333,0.0833333333333333,0.458333333333333
461,0.482638888888889,0.0520833333333333,0.465277777777778
462,0.364583333333333,0.09375,0.541666666666667
463,0.367361111111111,0.0173611111111111,0.615277777777778
464,0.399305555555556,0.0555555555555556,0.545138888888889
465,0.357638888888889,0.0833333333333333,0.559027777777778
466,0.270833333333333,0.0138888888888889,0.715277777777778
467,0.458333333333333,0.0277777777777778,0.513888888888889
468,0.419444444444444,0.0138888888888889,0.566666666666667
469,0.451388888888889,0.0729166666666667,0.475694444444444
470,0.375,0.0416666666666667,0.583333333333333
471,0.4375,0.03125,0.53125
472,0.333333333333333,0.0104166666666667,0.65625
473,0.430555555555556,0.104166666666667,0.465277777777778
474,0.28125,0.0416666666666667,0.677083333333333
475,0.447916666666667,0.0208333333333333,0.53125
476,0.291666666666667,0.0763888888888889,0.631944444444444
477,0.416666666666667,0.0138888888888889,0.569444444444444
478,0.367361111111111,0.0208333333333333,0.611805555555555
479,0.652777777777778,0.0208333333333333,0.326388888888889
480,0.333333333333333,0.125,0.541666666666667
481,0.395833333333333,0.0729166666666667,0.53125
482,0.427083333333333,0.0520833333333333,0.520833333333333
483,0.416666666666667,0.0243055555555556,0.559027777777778
484,0.395833333333333,0.0416666666666667,0.5625
485,0.355555555555556,0.0347222222222222,0.609722222222222
486,0.409722222222222,0.0659722222222222,0.524305555555556
487,0.395833333333333,0.0625,0.541666666666667
488,0.298611111111111,0.0555555555555556,0.645833333333333
489,0.361111111111111,0.0208333333333333,0.618055555555556
490,0.395833333333333,0.0104166666666667,0.59375
491,0.326388888888889,0.0694444444444444,0.604166666666667
492,0.402777777777778,0.0208333333333333,0.576388888888889
493,0.489583333333333,0.0208333333333333,0.489583333333333
494,0.541666666666667,0.0277777777777778,0.430555555555556
495,0.302083333333333,0.0729166666666667,0.625
496,0.4375,0.0729166666666667,0.489583333333333
497,0.236111111111111,0.0416666666666667,0.722222222222222
498,0.5625,0.0173611111111111,0.420138888888889
499,0.461111111111111,0.0104166666666667,0.528472222222222
500,0.579861111111111,0.125,0.295138888888889
501,0.135416666666667,0.0138888888888889,0.850694444444444
502,0.145833333333333,0.0416666666666667,0.8125
503,0.347222222222222,0.0555555555555556,0.597222222222222
504,0.326388888888889,0.0625,0.611111111111111
505,0.416666666666667,0.0208333333333333,0.5625
506,0.388888888888889,0.0381944444444444,0.572916666666667
507,0.354166666666667,0.0208333333333333,0.625
508,0.416666666666667,0.0208333333333333,0.5625
509,0.388194444444444,0.0416666666666667,0.570138888888889
510,0.415972222222222,0.0833333333333333,0.500694444444444
511,0.521527777777778,0.0138888888888889,0.464583333333333
512,0.381944444444444,0.0347222222222222,0.583333333333333
513,0.388888888888889,0.0416666666666667,0.569444444444444
514,0.416666666666667,0.0104166666666667,0.572916666666667
515,0.28125,0.00694444444444444,0.711805555555556
516,0.416666666666667,0.0625,0.520833333333333
517,0.364583333333333,0.03125,0.604166666666667
518,0.440277777777778,0.0520833333333333,0.507638888888889
519,0.274305555555556,0.0625,0.663194444444444
520,0.40625,0.0138888888888889,0.579861111111111
521,0.572916666666667,0.0208333333333333,0.40625
522,0.541666666666667,0.0208333333333333,0.4375
523,0.340277777777778,0.03125,0.628472222222222
524,0.305555555555556,0.0520833333333333,0.642361111111111
525,0.378472222222222,0.0243055555555556,0.597222222222222
526,0.524305555555556,0.0520833333333333,0.423611111111111
527,0.380555555555556,0.0638888888888889,0.555555555555556
528,0.416666666666667,0.00347222222222222,0.579861111111111
529,0.506944444444444,0.0138888888888889,0.479166666666667
530,0.40625,0.0833333333333333,0.510416666666667
531,0.395833333333333,0.0222222222222222,0.581944444444444
532,0.326388888888889,0.0138888888888889,0.659722222222222
533,0.434027777777778,0.163194444444444,0.402777777777778
534,0.260416666666667,0.0208333333333333,0.71875
535,0.336805555555556,0.0694444444444444,0.59375
536,0.4375,0.0277777777777778,0.534722222222222
537,0.347222222222222,0.0833333333333333,0.569444444444444
538,0.375,0.0243055555555556,0.600694444444444
539,0.427083333333333,0.0104166666666667,0.5625
540,0.379166666666667,0.0416666666666667,0.579166666666667
541,0.263888888888889,0.0416666666666667,0.694444444444444
542,0.440972222222222,0.03125,0.527777777777778
543,0.3125,0.0138888888888889,0.673611111111111
544,0.28125,0.00347222222222222,0.715277777777778
545,0.427083333333333,0.0833333333333333,0.489583333333333
546,0.25,0.0138888888888889,0.736111111111111
547,0.423611111111111,0.09375,0.482638888888889
548,0.46875,0.0381944444444444,0.493055555555556
549,0.418055555555556,0.157638888888889,0.424305555555555
550,0.329861111111111,0.0625,0.607638888888889
551,0.354166666666667,0.00694444444444444,0.638888888888889
552,0.260416666666667,0.0104166666666667,0.729166666666667
553,0.479166666666667,0.0416666666666667,0.479166666666667
554,0.3125,0.0104166666666667,0.677083333333333
555,0.618055555555556,0.0173611111111111,0.364583333333333
